round,steps,score,coins,crates,bombs,invalid,killed_self,got_killed,survived,epsilon,mean_abs_td,total_reward
1,7,0,0,3,1,2,1,1,0,1.0,2.86636,-19.764
2,8,0,0,2,1,4,1,1,0,0.9995,2.30062,-18.105
3,6,0,0,3,1,4,1,1,0,0.999,3.125,-18.45
4,11,0,0,2,1,8,1,1,0,0.9985,1.78674,-20.035
5,5,0,0,4,1,2,1,1,0,0.998,3.7779,-19.335
6,36,0,0,4,2,18,1,1,0,0.9976,0.70766,-24.43
7,5,0,0,4,1,3,1,1,0,0.9971,3.85259,-20.02
8,11,0,0,2,1,5,1,1,0,0.9966,1.25518,-19.185
9,13,0,0,3,1,9,1,1,0,0.9961,1.56524,-21.174
10,10,0,0,2,1,7,1,1,0,0.9956,1.8071,-20.25
11,14,0,0,4,1,9,1,1,0,0.9951,1.00762,-22.742
12,12,0,0,3,1,5,1,1,0,0.9946,1.58429,-21.339
13,7,0,0,3,1,5,1,1,0,0.9941,2.10087,-20.951
14,5,0,0,4,1,3,1,1,0,0.9936,3.60307,-19.92
15,10,0,0,3,1,5,1,1,0,0.9931,1.706,-17.819
16,6,0,0,4,1,2,1,1,0,0.9927,1.45431,-19.074
17,9,0,0,3,1,3,1,1,0,0.9922,1.9441,-18.377
18,15,0,0,3,1,8,1,1,0,0.9917,0.85081,-19.948
19,7,0,0,3,1,5,1,1,0,0.9912,1.85917,-18.839
20,11,0,0,3,1,6,1,1,0,0.9907,1.7231,-21.433
21,14,0,0,5,1,9,1,1,0,0.9902,0.67096,-20.385
22,6,0,0,4,1,2,1,1,0,0.9897,1.4476,-19.367
23,11,0,0,4,1,3,1,1,0,0.9892,1.66993,-17.393
24,13,0,0,4,1,4,1,1,0,0.9887,0.9704,-20.32
25,7,0,0,3,1,5,1,1,0,0.9882,1.92253,-18.883
26,5,0,0,4,1,2,1,1,0,0.9878,1.33529,-19.709
27,6,0,0,3,1,3,1,1,0,0.9873,1.46429,-18.086
28,34,0,0,3,1,17,1,1,0,0.9868,0.36814,-25.372
29,14,0,0,2,1,3,1,1,0,0.9863,0.55182,-18.338
30,6,0,0,4,1,4,1,1,0,0.9858,3.04412,-20.18
31,15,0,0,1,1,9,1,1,0,0.9853,0.84637,-20.251
32,10,0,0,1,1,4,1,1,0,0.9848,1.03869,-18.877
33,18,0,0,3,1,10,1,1,0,0.9843,1.01234,-22.996
34,10,0,0,3,1,6,1,1,0,0.9838,1.22686,-18.867
35,36,0,0,5,2,25,1,1,0,0.9833,0.28509,-25.917
36,9,0,0,1,1,5,1,1,0,0.9829,1.0623,-19.674
37,5,0,0,3,1,2,1,1,0,0.9824,2.00884,-24.222
38,8,0,0,2,1,5,1,1,0,0.9819,2.24838,-19.573
39,11,0,0,4,1,6,1,1,0,0.9814,0.64264,-25.572
40,5,0,0,3,1,3,1,1,0,0.9809,2.31071,-24.511
41,8,0,0,3,1,3,1,1,0,0.9804,1.45496,-16.919
42,8,0,0,3,1,3,1,1,0,0.9799,1.67522,-24.681
43,8,0,0,2,1,4,1,1,0,0.9794,0.90259,-19.112
44,12,0,0,3,1,6,1,1,0,0.9789,0.51968,-18.893
45,6,0,0,3,1,3,1,1,0,0.9784,2.96557,-24.66
46,12,0,0,3,1,7,1,1,0,0.9779,0.38858,-19.602
47,5,0,0,3,1,3,1,1,0,0.9775,2.20694,-24.862
48,8,0,0,2,1,4,1,1,0,0.977,1.10007,-17.499
49,5,0,0,4,1,1,1,1,0,0.9765,2.18086,-24.038
50,8,0,0,3,1,6,1,1,0,0.976,0.56811,-19.358
51,9,0,0,3,1,5,1,1,0,0.9755,0.31903,-19.007
52,5,0,0,3,1,3,1,1,0,0.975,2.32299,-25.064
53,13,0,0,2,1,8,1,1,0,0.9745,1.30915,-19.594
54,22,0,0,3,1,12,1,1,0,0.974,0.39069,-21.051
