round,steps,score,coins,crates,bombs,invalid,killed_self,got_killed,survived,epsilon,mean_abs_td,total_reward
1,7,0,0,3,1,2,1,1,0,1.0,2.157,-14.799
2,8,0,0,2,1,4,1,1,0,0.9997,1.42844,-11.127
3,6,0,0,3,1,4,1,1,0,0.9994,2.04167,-11.95
4,11,0,0,2,1,8,1,1,0,0.9991,1.1705,-13.042
5,5,0,0,4,1,1,1,1,0,0.9988,2.3488,-13.942
6,36,0,0,4,2,18,1,1,0,0.9985,0.55323,-18.275
7,5,0,0,4,1,3,1,1,0,0.9982,2.86357,-15.035
8,11,0,0,2,1,5,1,1,0,0.9979,0.95677,-12.752
9,13,0,0,3,1,9,1,1,0,0.9976,1.17471,-15.804
10,10,0,0,2,1,7,1,1,0,0.9973,1.19148,-13.75
11,14,0,0,4,1,9,1,1,0,0.997,0.80309,-17.795
12,12,0,0,3,1,5,1,1,0,0.9967,1.18214,-16.389
13,7,0,0,3,1,5,1,1,0,0.9964,2.0661,-15.99
14,5,0,0,4,1,3,1,1,0,0.9961,2.57346,-14.935
15,10,0,0,3,1,5,1,1,0,0.9958,1.03428,-10.924
16,6,0,0,4,1,2,1,1,0,0.9955,1.21144,-14.1
17,9,0,0,3,1,3,1,1,0,0.9952,1.23674,-11.869
18,15,0,0,3,1,8,1,1,0,0.995,0.6422,-13.473
19,7,0,0,3,1,5,1,1,0,0.9947,1.38444,-12.339
20,11,0,0,3,1,6,1,1,0,0.9944,1.25261,-16.609
21,14,0,0,5,1,9,1,1,0,0.9941,0.62243,-14.444
22,6,0,0,4,1,2,1,1,0,0.9938,1.60105,-14.459
23,11,0,0,4,1,3,1,1,0,0.9935,1.13333,-11.536
24,13,0,0,4,1,4,1,1,0,0.9932,0.80118,-15.421
25,7,0,0,3,1,5,1,1,0,0.9929,1.52338,-12.967
26,5,0,0,4,1,2,1,1,0,0.9926,1.26239,-14.858
27,6,0,0,3,1,3,1,1,0,0.9923,1.22076,-11.577
28,34,0,0,3,1,17,1,1,0,0.992,0.30546,-20.592
29,14,0,0,2,1,3,1,1,0,0.9917,0.54167,-11.936
30,6,0,0,4,1,4,1,1,0,0.9914,2.15114,-15.258
31,15,0,0,1,1,9,1,1,0,0.9911,0.60335,-13.344
32,10,0,0,1,1,4,1,1,0,0.9908,0.93093,-12.96
33,18,0,0,3,1,10,1,1,0,0.9905,0.71973,-18.222
34,10,0,0,3,1,6,1,1,0,0.9902,0.90133,-12.404
35,36,0,0,5,2,25,1,1,0,0.9899,0.33392,-20.401
36,9,0,0,1,1,5,1,1,0,0.9896,0.89066,-13.161
37,5,0,0,3,1,2,1,1,0,0.9893,1.59821,-16.695
38,23,0,0,2,1,10,1,1,0,0.989,0.45131,-14.055
39,15,0,0,6,2,5,1,1,0,0.9887,0.84464,-12.175
40,5,0,0,3,1,3,1,1,0,0.9884,2.19306,-17.221
41,5,0,0,3,1,2,1,1,0,0.9881,2.26744,-15.43
42,5,0,0,3,1,2,1,1,0,0.9878,1.32688,-16.772
43,9,0,0,3,1,4,1,1,0,0.9875,0.83246,-9.724
44,11,0,0,2,1,6,1,1,0,0.9872,0.86505,-11.721
45,31,0,0,2,1,14,1,1,0,0.9869,0.31374,-20.318
46,18,0,0,3,1,7,1,1,0,0.9866,0.41048,-12.595
47,16,0,0,2,1,11,1,1,0,0.9863,0.40769,-13.565
48,14,0,0,2,1,5,1,1,0,0.986,0.95144,-18.093
49,8,0,0,4,1,3,1,1,0,0.9858,1.23553,-15.739
50,6,0,0,3,1,4,1,1,0,0.9855,1.47556,-11.753
51,8,0,0,4,1,4,1,1,0,0.9852,1.01568,-17.513
52,19,0,0,3,1,9,1,1,0,0.9849,0.3628,-14.368
53,28,0,0,3,1,17,1,1,0,0.9846,0.23638,-19.25
54,6,0,0,4,1,1,1,1,0,0.9843,1.85591,-16.189
55,8,0,0,2,1,1,1,1,0,0.984,1.34896,-11.18
56,22,0,0,2,1,11,1,1,0,0.9837,0.4397,-19.866
57,5,0,0,4,1,3,1,1,0,0.9834,1.55427,-15.338
58,7,0,0,3,1,5,1,1,0,0.9831,1.41672,-20.246
59,7,0,0,3,1,4,1,1,0,0.9828,1.58401,-17.096
60,8,0,0,2,1,4,1,1,0,0.9825,1.26981,-10.337
61,6,0,0,4,1,2,1,1,0,0.9822,1.68859,-18.378
62,11,0,0,2,1,6,1,1,0,0.9819,0.72989,-11.825
63,7,0,0,2,1,1,1,1,0,0.9816,1.10262,-9.195
64,16,0,0,6,1,6,1,1,0,0.9813,0.48658,-12.94
65,15,0,0,2,1,7,1,1,0,0.981,0.87491,-17.075
66,7,0,0,3,1,3,1,1,0,0.9807,1.72788,-19.716
67,10,0,0,3,1,7,1,1,0,0.9804,1.04023,-20.326
68,5,0,0,4,1,3,1,1,0,0.9801,2.26436,-15.823
69,5,0,0,4,1,3,1,1,0,0.9798,1.90765,-19.594
70,11,0,0,2,1,6,1,1,0,0.9795,0.63426,-15.043
71,27,0,0,6,2,15,1,1,0,0.9792,0.60839,-16.704
72,27,0,0,3,1,9,1,1,0,0.9789,0.43551,-19.162
73,5,0,0,2,1,2,1,1,0,0.9786,2.03289,-15.827
74,19,0,0,3,1,8,1,1,0,0.9783,0.40676,-11.755
75,5,0,0,4,1,3,1,1,0,0.978,2.06204,-19.649
76,23,0,0,3,1,11,1,1,0,0.9777,0.34256,-12.877
77,5,0,0,2,1,2,1,1,0,0.9774,1.38844,-20.928
78,6,0,0,3,1,3,1,1,0,0.9771,1.27738,-13.585
79,7,0,0,3,1,4,1,1,0,0.9768,1.04972,-16.641
80,30,0,0,4,2,16,1,1,0,0.9765,0.45905,-18.608
81,21,0,0,3,1,10,1,1,0,0.9762,0.22587,-12.159
82,6,0,0,3,1,1,1,1,0,0.976,1.50509,-10.54
83,7,0,0,5,1,2,1,1,0,0.9757,1.545,-17.467
84,9,0,0,2,1,2,1,1,0,0.9754,0.51918,-9.508
85,5,0,0,3,1,1,1,1,0,0.9751,1.41558,-10.106
86,6,0,0,2,1,3,1,1,0,0.9748,1.28862,-16.907
87,10,0,0,4,1,5,1,1,0,0.9745,0.91585,-20.928
88,14,0,0,3,1,9,1,1,0,0.9742,0.46709,-12.416
89,8,0,0,1,1,4,1,1,0,0.9739,1.49378,-12.32
90,9,0,0,6,1,5,1,1,0,0.9736,1.25134,-12.075
91,6,0,0,1,1,3,1,1,0,0.9733,1.98462,-11.876
92,12,0,0,2,1,7,1,1,0,0.973,0.71901,-15.978
93,16,0,0,2,1,7,1,1,0,0.9727,0.62945,-22.78
94,9,0,0,5,1,5,1,1,0,0.9724,0.97628,-10.973
95,13,0,0,2,1,7,1,1,0,0.9721,0.90934,-13.003
96,9,0,0,1,1,4,1,1,0,0.9718,1.10247,-12.214
97,8,0,0,2,1,1,1,1,0,0.9715,0.9662,-21.18
98,8,0,0,3,1,4,1,1,0,0.9712,0.88935,-13.828
99,6,0,0,3,1,2,1,1,0,0.9709,1.62305,-21.276
100,6,0,0,3,1,0,1,1,0,0.9706,0.98935,-8.648
101,20,0,0,1,1,8,1,1,0,0.9703,0.29029,-15.386
102,7,0,0,3,1,3,1,1,0,0.97,0.42954,-9.655
