round,steps,score,coins,crates,bombs,invalid,killed_self,got_killed,survived,epsilon,mean_abs_td,total_reward
1,18,0,0,7,2,9,1,1,0,1.0,0.81736,-13.362
2,13,0,0,3,1,9,1,1,0,0.9997,1.10539,-14.45
3,9,0,0,2,1,4,1,1,0,0.9994,1.19584,-12.213
4,6,0,0,0,1,4,1,1,0,0.9991,2.32583,-13.955
5,11,0,0,3,1,2,1,1,0,0.9988,1.37453,-14.905
6,33,0,0,4,1,19,1,1,0,0.9985,0.56587,-22.126
7,6,0,0,3,1,3,1,1,0,0.9982,2.12122,-15.23
8,18,0,0,3,1,8,1,1,0,0.9979,0.63966,-12.479
9,11,0,0,3,1,7,1,1,0,0.9976,0.93016,-11.836
10,7,0,0,3,1,3,1,1,0,0.9973,1.66574,-11.65
11,5,0,0,4,1,3,1,1,0,0.997,2.69291,-14.735
12,9,0,0,3,1,4,1,1,0,0.9967,1.12704,-10.898
13,6,0,0,1,1,1,1,1,0,0.9964,2.25548,-14.897
14,5,0,0,4,1,4,1,1,0,0.9961,2.69924,-14.835
15,20,0,0,3,1,10,1,1,0,0.9958,0.50472,-14.259
16,8,0,0,1,1,3,1,1,0,0.9955,1.51068,-11.954
17,15,0,0,4,1,7,1,1,0,0.9952,0.90699,-16.218
18,9,0,0,3,1,3,1,1,0,0.995,1.37781,-15.252
19,7,0,0,4,1,5,1,1,0,0.9947,1.57921,-15.607
20,8,0,0,4,1,5,1,1,0,0.9944,1.55811,-15.523
21,6,0,0,3,1,3,1,1,0,0.9941,2.15035,-15.832
22,10,0,0,3,1,6,1,1,0,0.9938,1.22884,-14.414
23,18,0,0,3,1,8,1,1,0,0.9935,0.45741,-12.898
24,9,0,0,2,1,6,1,1,0,0.9932,1.41892,-16.897
25,6,0,0,4,1,4,1,1,0,0.9929,2.07912,-15.459
26,13,0,0,1,1,9,1,1,0,0.9926,0.79547,-14.905
27,8,0,0,2,1,4,1,1,0,0.9923,1.49328,-11.992
28,6,0,0,3,1,2,1,1,0,0.992,2.04664,-15.359
29,6,0,0,3,1,2,1,1,0,0.9917,1.64819,-9.798
30,19,0,0,3,2,10,1,1,0,0.9914,0.74781,-15.063
31,20,0,0,2,1,13,1,1,0,0.9911,0.60904,-15.623
32,22,0,0,5,2,9,1,1,0,0.9908,0.49157,-13.084
33,32,1,1,6,2,13,1,1,0,0.9905,0.50567,-14.683
34,5,0,0,4,1,3,1,1,0,0.9902,2.02096,-16.976
35,5,0,0,3,1,3,1,1,0,0.9899,2.26012,-16.903
36,7,0,0,4,1,5,1,1,0,0.9896,1.28892,-15.913
37,15,0,0,3,1,10,1,1,0,0.9893,0.50114,-14.868
38,6,0,0,3,1,3,1,1,0,0.989,1.87865,-16.659
39,5,0,0,3,1,2,1,1,0,0.9887,2.04073,-14.524
40,5,0,0,3,1,2,1,1,0,0.9884,2.0468,-16.854
41,10,0,0,3,1,5,1,1,0,0.9881,0.55514,-12.244
42,6,0,0,3,1,4,1,1,0,0.9878,0.81873,-11.82
43,41,0,0,5,1,23,1,1,0,0.9875,0.29863,-24.642
44,8,0,0,4,1,5,1,1,0,0.9872,1.32102,-16.094
45,26,0,0,3,1,13,1,1,0,0.9869,0.13769,-15.491
46,5,0,0,3,1,3,1,1,0,0.9866,1.74116,-13.907
47,11,0,0,4,1,6,1,1,0,0.9863,0.70326,-18.059
48,25,0,0,3,1,13,1,1,0,0.986,0.29998,-15.719
49,11,0,0,3,1,4,1,1,0,0.9858,0.7509,-15.454
50,9,0,0,3,1,3,1,1,0,0.9855,1.21091,-17.438
51,10,0,0,2,1,5,1,1,0,0.9852,1.23507,-15.38
52,5,0,0,3,1,2,1,1,0,0.9849,2.251,-15.692
53,11,0,0,5,1,3,1,1,0,0.9846,0.76019,-11.144
54,6,0,0,4,1,1,1,1,0,0.9843,1.52564,-14.624
55,38,0,0,5,2,19,1,1,0,0.984,0.47252,-20.943
56,25,0,0,5,3,11,1,1,0,0.9837,0.63809,-13.769
57,7,0,0,2,1,5,1,1,0,0.9834,0.56242,-12.659
58,9,0,0,2,1,5,1,1,0,0.9831,0.69612,-12.321
59,14,0,0,3,1,7,1,1,0,0.9828,0.23414,-12.6
60,11,0,0,2,1,5,1,1,0,0.9825,0.78668,-11.215
