episode,steps,score,coins,crates,bombs,reward,epsilon,killed_self,survived,weight_norm
1,400,33,33,0,0,24.4,0.9995,0,1,0.0595
2,400,23,23,0,0,13.5,0.999,0,1,0.1142
3,400,15,15,0,0,5.3,0.9986,0,1,0.1586
4,400,19,19,0,0,8.95,0.9981,0,1,0.1982
5,400,14,14,0,0,4.4,0.9976,0,1,0.2346
6,400,30,30,0,0,20.65,0.9971,0,1,0.3019
7,400,19,19,0,0,9.2,0.9967,0,1,0.3588
8,400,16,16,0,0,6.1,0.9962,0,1,0.4072
9,400,23,23,0,0,14.35,0.9957,0,1,0.4665
10,400,29,29,0,0,19.65,0.9952,0,1,0.5396
11,400,21,21,0,0,10.75,0.9948,0,1,0.6033
12,400,17,17,0,0,6.95,0.9943,0,1,0.6442
13,400,21,21,0,0,11.7,0.9938,0,1,0.6928
14,400,15,15,0,0,4.7,0.9933,0,1,0.729
15,400,21,21,0,0,11.8,0.9929,0,1,0.7754
16,400,16,16,0,0,6.95,0.9924,0,1,0.8233
17,400,12,12,0,0,2.05,0.9919,0,1,0.8532
18,400,22,22,0,0,11.75,0.9915,0,1,0.9048
19,400,14,14,0,0,4.6,0.991,0,1,0.9508
20,400,19,19,0,0,9.65,0.9905,0,1,1.0042
21,400,26,26,0,0,16.4,0.99,0,1,1.0576
22,400,27,27,0,0,17.95,0.9896,0,1,1.1239
23,400,17,17,0,0,7.45,0.9891,0,1,1.174
24,400,10,10,0,0,1.05,0.9886,0,1,1.2083
25,400,19,20,0,0,9.35,0.9881,0,1,1.2489
26,400,19,19,0,0,9.25,0.9877,0,1,1.2965
27,400,16,16,0,0,6.6,0.9872,0,1,1.3398
28,400,19,19,0,0,8.95,0.9867,0,1,1.3858
29,400,30,30,0,0,21.4,0.9862,0,1,1.4555
30,400,24,24,0,0,14.4,0.9858,0,1,1.5307
31,400,27,27,0,0,17.65,0.9853,0,1,1.5983
32,400,13,13,0,0,3.25,0.9848,0,1,1.6425
33,400,26,26,0,0,17.1,0.9843,0,1,1.7094
34,400,16,16,0,0,6.85,0.9839,0,1,1.7563
35,400,27,27,0,0,17.45,0.9834,0,1,1.8163
36,400,24,24,0,0,14.8,0.9829,0,1,1.8754
37,400,24,24,0,0,14.3,0.9824,0,1,1.9385
38,400,26,26,0,0,15.9,0.9819,0,1,2.005
39,400,23,23,0,0,13.35,0.9815,0,1,2.0678
40,400,23,23,0,0,13.25,0.981,0,1,2.1373
41,400,23,23,0,0,13.7,0.9805,0,1,2.1982
42,400,24,24,0,0,14.65,0.98,0,1,2.2693
43,400,15,15,0,0,5.65,0.9796,0,1,2.3167
44,400,23,23,0,0,13.65,0.9791,0,1,2.3756
45,400,20,20,0,0,11.15,0.9786,0,1,2.4314
46,400,17,17,0,0,6.95,0.9781,0,1,2.4861
47,400,21,21,0,0,11.0,0.9777,0,1,2.532
48,400,27,27,0,0,17.6,0.9772,0,1,2.5987
49,400,24,24,0,0,13.9,0.9767,0,1,2.6535
50,400,19,19,0,0,10.1,0.9762,0,1,2.7024
51,400,30,30,0,0,20.0,0.9758,0,1,2.7615
52,400,23,23,0,0,13.3,0.9753,0,1,2.8203
53,400,22,22,0,0,12.65,0.9748,0,1,2.8787
54,400,18,18,0,0,8.05,0.9744,0,1,2.9325
55,400,29,29,0,0,18.75,0.9739,0,1,3.003
56,400,13,13,0,0,3.15,0.9734,0,1,3.0429
57,400,13,13,0,0,4.0,0.9729,0,1,3.0893
58,400,15,15,0,0,5.3,0.9725,0,1,3.1363
59,400,23,23,0,0,14.0,0.972,0,1,3.1909
60,400,19,19,0,0,9.9,0.9715,0,1,3.2392
61,400,20,20,0,0,9.75,0.971,0,1,3.294
62,400,16,16,0,0,6.7,0.9706,0,1,3.3477
63,400,28,28,0,0,18.1,0.9701,0,1,3.4055
64,400,31,31,0,0,22.05,0.9696,0,1,3.4753
65,400,31,31,0,0,21.6,0.9691,0,1,3.5513
66,400,17,17,0,0,8.0,0.9687,0,1,3.607
67,400,23,23,0,0,13.65,0.9682,0,1,3.6593
68,400,20,21,0,0,11.3,0.9677,0,1,3.7105
69,400,31,31,0,0,21.3,0.9672,0,1,3.775
70,400,25,25,0,0,15.45,0.9667,0,1,3.8359
71,400,24,24,0,0,15.0,0.9663,0,1,3.8999
72,400,12,13,0,0,3.85,0.9658,0,1,3.9477
73,400,25,25,0,0,15.8,0.9653,0,1,4.0005
74,400,23,23,0,0,13.55,0.9648,0,1,4.0601
75,400,29,29,0,0,19.6,0.9644,0,1,4.1269
76,400,21,21,0,0,11.95,0.9639,0,1,4.1864
77,400,27,27,0,0,17.95,0.9634,0,1,4.2537
78,400,25,25,0,0,16.0,0.9629,0,1,4.3237
79,400,28,28,0,0,18.75,0.9625,0,1,4.3949
80,400,28,28,0,0,18.15,0.962,0,1,4.4742
81,400,24,24,0,0,14.6,0.9615,0,1,4.5401
82,400,17,17,0,0,7.95,0.961,0,1,4.5893
83,400,24,24,0,0,15.0,0.9606,0,1,4.6534
84,400,24,24,0,0,13.7,0.9601,0,1,4.7158
85,400,22,22,0,0,12.55,0.9596,0,1,4.7622
86,400,24,24,0,0,14.55,0.9591,0,1,4.8141
87,400,30,30,0,0,20.7,0.9587,0,1,4.8824
88,400,26,26,0,0,16.75,0.9582,0,1,4.9502
89,400,18,18,0,0,7.5,0.9577,0,1,5.0136
90,400,20,20,0,0,10.55,0.9573,0,1,5.0658
91,400,29,29,0,0,19.8,0.9568,0,1,5.1328
92,400,21,21,0,0,11.85,0.9563,0,1,5.1925
93,400,38,38,0,0,28.05,0.9558,0,1,5.2705
94,400,18,18,0,0,8.3,0.9554,0,1,5.334
95,400,21,21,0,0,11.75,0.9549,0,1,5.3859
96,400,26,26,0,0,17.0,0.9544,0,1,5.4341
97,400,25,25,0,0,15.35,0.9539,0,1,5.4809
98,400,24,24,0,0,15.2,0.9535,0,1,5.5337
99,400,22,22,0,0,12.65,0.953,0,1,5.5934
100,400,29,29,0,0,19.85,0.9525,0,1,5.6714
101,400,22,22,0,0,13.05,0.952,0,1,5.7193
102,400,25,25,0,0,15.7,0.9516,0,1,5.7687
103,400,26,26,0,0,16.15,0.9511,0,1,5.8145
104,400,27,27,0,0,18.2,0.9506,0,1,5.8771
105,400,18,18,0,0,8.3,0.9501,0,1,5.9324
106,400,32,32,0,0,22.2,0.9496,0,1,6.0083
107,400,27,27,0,0,17.5,0.9492,0,1,6.0631
108,400,32,32,0,0,22.9,0.9487,0,1,6.1355
109,400,26,26,0,0,16.7,0.9482,0,1,6.2039
110,400,33,33,0,0,23.55,0.9477,0,1,6.2857
111,400,25,25,0,0,15.35,0.9473,0,1,6.3421
112,400,18,18,0,0,8.65,0.9468,0,1,6.396
113,400,31,31,0,0,22.35,0.9463,0,1,6.4543
114,400,25,25,0,0,15.1,0.9458,0,1,6.5014
115,400,19,19,0,0,9.95,0.9454,0,1,6.5383
116,400,19,19,0,0,9.45,0.9449,0,1,6.5838
117,400,31,31,0,0,21.0,0.9444,0,1,6.6552
118,400,30,30,0,0,21.3,0.9439,0,1,6.7166
119,400,31,31,0,0,22.0,0.9435,0,1,6.7782
120,400,25,25,0,0,15.5,0.943,0,1,6.8348
121,400,10,10,0,0,0.7,0.9425,0,1,6.8783
122,400,28,28,0,0,18.75,0.9421,0,1,6.9239
123,400,29,29,0,0,19.0,0.9416,0,1,6.9826
124,400,23,23,0,0,13.75,0.9411,0,1,7.0376
125,400,22,22,0,0,12.95,0.9406,0,1,7.0825
126,400,27,27,0,0,18.2,0.9402,0,1,7.1457
127,400,18,18,0,0,8.9,0.9397,0,1,7.1996
128,400,22,22,0,0,11.85,0.9392,0,1,7.2295
129,400,13,13,0,0,2.9,0.9387,0,1,7.2706
130,400,28,28,0,0,17.8,0.9383,0,1,7.3275
131,400,22,22,0,0,12.6,0.9378,0,1,7.3827
132,400,27,27,0,0,17.6,0.9373,0,1,7.4424
133,400,17,17,0,0,7.1,0.9368,0,1,7.4699
134,400,23,23,0,0,13.4,0.9364,0,1,7.5031
135,400,27,27,0,0,17.95,0.9359,0,1,7.5558
136,400,25,25,0,0,15.25,0.9354,0,1,7.6137
137,400,16,16,0,0,6.75,0.9349,0,1,7.6568
138,400,24,24,0,0,14.7,0.9345,0,1,7.6949
139,400,32,32,0,0,23.25,0.934,0,1,7.7327
140,400,24,24,0,0,14.85,0.9335,0,1,7.7877
141,400,31,31,0,0,21.65,0.933,0,1,7.849
142,400,24,24,0,0,14.85,0.9325,0,1,7.8957
143,400,27,27,0,0,17.8,0.9321,0,1,7.941
144,400,21,21,0,0,11.75,0.9316,0,1,7.9889
145,400,25,25,0,0,15.8,0.9311,0,1,8.0432
146,400,37,37,0,0,27.2,0.9306,0,1,8.1281
147,400,32,32,0,0,23.25,0.9302,0,1,8.2133
148,400,15,15,0,0,5.95,0.9297,0,1,8.2748
149,400,32,32,0,0,21.85,0.9292,0,1,8.3487
150,400,21,21,0,0,12.65,0.9287,0,1,8.4005
151,400,34,34,0,0,24.6,0.9283,0,1,8.4729
152,400,24,24,0,0,13.7,0.9278,0,1,8.5248
153,400,35,35,0,0,25.6,0.9273,0,1,8.5899
154,400,20,20,0,0,10.6,0.9268,0,1,8.6222
155,400,26,26,0,0,16.6,0.9264,0,1,8.6825
156,400,22,22,0,0,12.25,0.9259,0,1,8.7375
157,400,20,20,0,0,10.75,0.9254,0,1,8.7837
158,400,29,29,0,0,20.4,0.925,0,1,8.8458
159,400,30,30,0,0,21.3,0.9245,0,1,8.9046
160,400,33,33,0,0,24.0,0.924,0,1,8.9573
161,400,27,27,0,0,18.4,0.9235,0,1,9.0001
162,400,18,18,0,0,8.35,0.9231,0,1,9.0464
163,400,29,29,0,0,20.35,0.9226,0,1,9.1064
164,400,27,27,0,0,17.65,0.9221,0,1,9.1741
165,400,28,28,0,0,19.05,0.9216,0,1,9.2182
166,400,36,36,0,0,27.1,0.9212,0,1,9.2783
167,400,15,15,0,0,5.05,0.9207,0,1,9.3009
168,400,29,29,0,0,19.95,0.9202,0,1,9.3632
169,400,22,22,0,0,13.25,0.9197,0,1,9.4123
170,400,21,21,0,0,11.7,0.9193,0,1,9.4604
171,400,29,30,0,0,20.4,0.9188,0,1,9.5248
172,400,34,34,0,0,24.4,0.9183,0,1,9.5798
173,400,36,36,0,0,26.85,0.9178,0,1,9.6209
174,400,25,25,0,0,15.35,0.9173,0,1,9.6783
175,400,36,36,0,0,26.6,0.9169,0,1,9.7372
176,400,30,30,0,0,20.5,0.9164,0,1,9.8054
177,400,29,29,0,0,20.25,0.9159,0,1,9.875
178,400,27,28,0,0,19.65,0.9154,0,1,9.9399
179,400,28,28,0,0,18.55,0.915,0,1,9.9953
180,400,31,31,0,0,22.85,0.9145,0,1,10.0528
181,400,37,37,0,0,28.0,0.914,0,1,10.1256
182,400,25,25,0,0,15.45,0.9135,0,1,10.1945
183,400,29,29,0,0,19.25,0.9131,0,1,10.2625
184,400,37,37,0,0,28.25,0.9126,0,1,10.3314
185,400,35,35,0,0,25.6,0.9121,0,1,10.406
186,400,21,21,0,0,12.45,0.9116,0,1,10.448
187,400,24,24,0,0,13.85,0.9112,0,1,10.5089
188,400,26,26,0,0,16.3,0.9107,0,1,10.5671
189,400,28,28,0,0,19.2,0.9102,0,1,10.627
190,400,21,21,0,0,12.05,0.9098,0,1,10.6793
191,400,24,24,0,0,15.45,0.9093,0,1,10.7372
192,400,16,16,0,0,7.15,0.9088,0,1,10.758
193,400,33,33,0,0,24.3,0.9083,0,1,10.8149
194,400,31,31,0,0,22.35,0.9079,0,1,10.8865
195,400,16,16,0,0,6.65,0.9074,0,1,10.9363
196,400,32,32,0,0,23.3,0.9069,0,1,11.0063
197,400,31,31,0,0,21.95,0.9064,0,1,11.0478
198,400,26,26,0,0,16.9,0.906,0,1,11.0971
199,400,30,30,0,0,21.1,0.9055,0,1,11.1368
200,400,38,38,0,0,28.95,0.905,0,1,11.2093
201,400,33,33,0,0,24.35,0.9045,0,1,11.267
202,400,28,28,0,0,18.5,0.9041,0,1,11.3189
203,400,30,30,0,0,21.25,0.9036,0,1,11.3619
204,400,17,17,0,0,6.75,0.9031,0,1,11.3778
205,400,32,32,0,0,22.75,0.9026,0,1,11.4144
206,400,28,28,0,0,18.2,0.9022,0,1,11.4527
207,400,24,24,0,0,14.8,0.9017,0,1,11.5056
208,400,36,36,0,0,26.15,0.9012,0,1,11.5724
209,400,23,24,0,0,14.95,0.9007,0,1,11.6262
210,400,27,27,0,0,18.5,0.9002,0,1,11.6773
211,400,27,27,0,0,16.95,0.8998,0,1,11.7145
212,400,27,27,0,0,16.65,0.8993,0,1,11.7677
213,400,18,18,0,0,8.55,0.8988,0,1,11.8126
214,400,20,20,0,0,10.7,0.8983,0,1,11.8425
215,400,32,32,0,0,22.1,0.8979,0,1,11.8789
216,400,39,39,0,0,29.95,0.8974,0,1,11.951
217,400,33,33,0,0,23.85,0.8969,0,1,12.0183
218,400,27,27,0,0,17.75,0.8964,0,1,12.0866
219,400,30,30,0,0,21.5,0.896,0,1,12.1437
220,400,14,14,0,0,5.05,0.8955,0,1,12.1518
221,400,21,21,0,0,11.2,0.895,0,1,12.1744
222,400,26,26,0,0,16.25,0.8945,0,1,12.2282
223,400,31,31,0,0,22.65,0.8941,0,1,12.2747
224,400,34,34,0,0,25.55,0.8936,0,1,12.3394
225,400,32,32,0,0,23.25,0.8931,0,1,12.4069
226,400,26,26,0,0,16.55,0.8926,0,1,12.4717
227,400,35,35,0,0,26.2,0.8922,0,1,12.5476
228,400,38,39,0,0,29.35,0.8917,0,1,12.6267
229,400,35,35,0,0,26.45,0.8912,0,1,12.6831
230,400,35,35,0,0,26.15,0.8908,0,1,12.7511
231,400,25,25,0,0,15.2,0.8903,0,1,12.8097
232,400,38,39,0,0,29.9,0.8898,0,1,12.858
233,400,29,29,0,0,19.5,0.8893,0,1,12.9008
234,400,31,31,0,0,21.8,0.8889,0,1,12.9592
235,400,29,29,0,0,19.85,0.8884,0,1,12.9907
236,400,39,39,0,0,30.2,0.8879,0,1,13.0303
237,400,26,26,0,0,16.7,0.8874,0,1,13.0612
238,400,26,26,0,0,16.6,0.887,0,1,13.0874
239,400,30,30,0,0,20.9,0.8865,0,1,13.1371
240,400,36,36,0,0,26.2,0.886,0,1,13.199
241,400,27,27,0,0,17.8,0.8855,0,1,13.2522
242,400,25,25,0,0,15.1,0.8851,0,1,13.2938
243,400,29,29,0,0,19.85,0.8846,0,1,13.3531
244,400,22,22,0,0,12.35,0.8841,0,1,13.3904
245,400,28,28,0,0,19.0,0.8836,0,1,13.4215
246,400,37,37,0,0,27.85,0.8831,0,1,13.4496
247,400,30,30,0,0,21.7,0.8827,0,1,13.5002
248,400,34,34,0,0,25.85,0.8822,0,1,13.5577
249,400,42,42,0,0,33.1,0.8817,0,1,13.6212
250,400,31,31,0,0,21.35,0.8812,0,1,13.6595
251,400,22,22,0,0,12.4,0.8808,0,1,13.683
252,400,31,31,0,0,22.65,0.8803,0,1,13.726
253,400,31,31,0,0,21.65,0.8798,0,1,13.7821
254,400,35,35,0,0,26.15,0.8793,0,1,13.8449
255,400,35,35,0,0,26.35,0.8789,0,1,13.8948
256,400,20,20,0,0,10.9,0.8784,0,1,13.9072
257,400,25,25,0,0,15.85,0.8779,0,1,13.9264
258,400,35,35,0,0,26.6,0.8775,0,1,13.9764
259,400,22,22,0,0,12.55,0.877,0,1,14.0152
260,400,31,32,0,0,21.95,0.8765,0,1,14.0523
261,400,30,30,0,0,21.5,0.876,0,1,14.0844
262,400,38,38,0,0,28.9,0.8756,0,1,14.1427
263,400,25,25,0,0,16.2,0.8751,0,1,14.194
264,400,27,27,0,0,17.75,0.8746,0,1,14.2353
265,400,32,32,0,0,23.15,0.8741,0,1,14.2722
266,400,36,36,0,0,26.05,0.8737,0,1,14.3108
267,400,33,33,0,0,24.45,0.8732,0,1,14.3667
268,400,23,23,0,0,14.4,0.8727,0,1,14.4108
269,400,29,29,0,0,19.4,0.8722,0,1,14.4428
270,400,28,28,0,0,18.6,0.8718,0,1,14.4648
271,400,17,17,0,0,7.85,0.8713,0,1,14.4729
272,400,27,28,0,0,18.55,0.8708,0,1,14.512
273,400,19,19,0,0,9.95,0.8703,0,1,14.5207
274,400,27,27,0,0,17.35,0.8699,0,1,14.5728
275,400,34,34,0,0,24.8,0.8694,0,1,14.6055
276,400,40,40,0,0,30.9,0.8689,0,1,14.6694
277,400,39,39,0,0,30.8,0.8684,0,1,14.7421
278,400,36,36,0,0,27.95,0.8679,0,1,14.8226
279,400,37,37,0,0,28.45,0.8675,0,1,14.8901
280,400,39,39,0,0,30.4,0.867,0,1,14.9355
281,400,33,33,0,0,23.05,0.8665,0,1,14.9852
282,400,36,36,0,0,26.65,0.866,0,1,15.0571
283,400,35,35,0,0,25.5,0.8656,0,1,15.0966
284,400,30,30,0,0,21.25,0.8651,0,1,15.1227
285,400,27,27,0,0,17.3,0.8646,0,1,15.1554
286,400,37,37,0,0,28.25,0.8641,0,1,15.2144
287,400,35,35,0,0,25.8,0.8637,0,1,15.2912
288,400,37,37,0,0,28.2,0.8632,0,1,15.3467
289,400,34,34,0,0,25.05,0.8627,0,1,15.3798
290,400,30,31,0,0,22.25,0.8622,0,1,15.4335
291,400,25,25,0,0,16.05,0.8618,0,1,15.4621
292,400,37,37,0,0,28.2,0.8613,0,1,15.5138
293,400,33,33,0,0,24.45,0.8608,0,1,15.5425
294,400,27,27,0,0,17.7,0.8603,0,1,15.5861
295,400,41,41,0,0,32.55,0.8599,0,1,15.6566
296,400,38,38,0,0,28.5,0.8594,0,1,15.7321
297,400,23,23,0,0,14.3,0.8589,0,1,15.7918
298,400,41,41,0,0,32.45,0.8585,0,1,15.8328
299,400,39,39,0,0,30.4,0.858,0,1,15.8844
300,400,31,31,0,0,21.5,0.8575,0,1,15.9138
301,400,25,25,0,0,15.95,0.857,0,1,15.9405
302,400,42,42,0,0,32.85,0.8566,0,1,16.005
303,400,32,32,0,0,22.95,0.8561,0,1,16.0563
304,400,33,33,0,0,24.35,0.8556,0,1,16.1079
305,400,39,39,0,0,29.95,0.8551,0,1,16.1694
306,400,33,33,0,0,24.35,0.8547,0,1,16.2446
307,400,30,31,0,0,22.5,0.8542,0,1,16.3168
308,400,20,20,0,0,11.55,0.8537,0,1,16.325
309,400,27,27,0,0,17.75,0.8532,0,1,16.3465
310,400,46,46,0,0,37.45,0.8528,0,1,16.3969
311,400,37,37,0,0,28.85,0.8523,0,1,16.4569
312,400,31,31,0,0,21.4,0.8518,0,1,16.5167
313,400,39,39,0,0,30.3,0.8513,0,1,16.5901
314,400,37,37,0,0,28.15,0.8508,0,1,16.6589
315,400,42,42,0,0,32.95,0.8504,0,1,16.7106
316,400,34,34,0,0,25.35,0.8499,0,1,16.7528
317,400,42,42,0,0,33.55,0.8494,0,1,16.8166
318,400,30,31,0,0,22.35,0.8489,0,1,16.8737
319,400,34,34,0,0,25.15,0.8485,0,1,16.9148
320,400,36,36,0,0,26.9,0.848,0,1,16.979
321,400,29,29,0,0,20.0,0.8475,0,1,17.0295
322,400,33,33,0,0,24.05,0.847,0,1,17.0537
323,400,20,20,0,0,10.25,0.8466,0,1,17.0713
324,400,25,25,0,0,15.85,0.8461,0,1,17.0927
325,400,30,30,0,0,21.2,0.8456,0,1,17.1012
326,400,34,34,0,0,25.15,0.8452,0,1,17.1399
327,400,40,40,0,0,30.5,0.8447,0,1,17.194
328,400,39,39,0,0,29.8,0.8442,0,1,17.2698
329,400,30,30,0,0,20.1,0.8437,0,1,17.3087
330,400,30,30,0,0,20.4,0.8433,0,1,17.3343
