episode,steps,score,coins,crates,bombs,reward,epsilon,killed_self,survived,states_visited
1,7,0,0,3,1,-4.33,0.999,1,0,6
2,8,0,0,3,1,-5.46,0.998,1,0,10
3,6,0,0,2,1,-5.98,0.9971,1,0,11
4,11,0,0,2,1,-8.13,0.9961,1,0,11
5,5,0,0,3,1,-3.89,0.9951,1,0,14
6,36,0,0,3,2,-12.88,0.9941,1,0,19
7,5,0,0,3,1,-4.87,0.9931,1,0,20
8,11,0,0,2,1,-6.67,0.9922,1,0,20
9,13,0,0,1,1,-9.29,0.9912,1,0,22
10,10,0,0,2,1,-7.6,0.9902,1,0,22
11,14,0,0,4,1,-7.54,0.9892,1,0,22
12,12,0,0,3,1,-6.14,0.9882,1,0,22
13,7,0,0,3,1,-5.91,0.9873,1,0,22
14,5,0,0,4,1,-4.15,0.9863,1,0,22
15,10,0,0,1,1,-7.2,0.9853,1,0,22
16,6,0,0,3,1,-3.82,0.9843,1,0,22
17,9,0,0,2,1,-5.65,0.9833,1,0,22
18,15,0,0,3,1,-7.71,0.9824,1,0,22
19,7,0,0,1,1,-6.61,0.9814,1,0,22
20,11,0,0,4,1,-6.43,0.9804,1,0,22
21,14,0,0,2,1,-9.26,0.9794,1,0,22
22,6,0,0,4,1,-3.82,0.9784,1,0,22
23,11,0,0,3,1,-5.97,0.9775,1,0,22
24,13,0,0,4,1,-5.05,0.9765,1,0,22
25,7,0,0,3,1,-5.83,0.9755,1,0,22
26,5,0,0,3,1,-4.27,0.9745,1,0,23
27,6,0,0,3,1,-4.8,0.9735,1,0,23
28,12,0,0,4,1,-5.48,0.9726,1,0,23
29,22,0,0,4,1,-10.3,0.9716,1,0,23
30,14,0,0,1,1,-6.92,0.9706,1,0,26
31,6,0,0,2,1,-5.98,0.9696,1,0,26
32,15,0,0,2,1,-8.67,0.9686,1,0,27
33,9,0,0,5,1,-3.29,0.9677,1,0,29
34,5,0,0,4,1,-3.29,0.9667,1,0,29
35,17,0,0,2,1,-7.31,0.9657,1,0,29
36,8,0,0,2,1,-6.06,0.9647,1,0,29
37,7,0,0,4,1,-4.83,0.9637,1,0,29
38,5,0,0,3,1,-4.85,0.9628,1,0,29
39,15,0,0,3,1,-7.67,0.9618,1,0,29
40,18,0,0,2,1,-8.92,0.9608,1,0,29
41,5,0,0,2,1,-4.47,0.9598,1,0,29
42,5,0,0,1,1,-6.45,0.9588,1,0,29
43,14,0,0,3,1,-8.14,0.9579,1,0,29
44,5,0,0,4,1,-4.75,0.9569,1,0,29
45,11,0,0,4,1,-5.05,0.9559,1,0,29
46,5,0,0,4,1,-4.15,0.9549,1,0,29
47,5,0,0,3,1,-4.27,0.9539,1,0,29
48,7,0,0,3,1,-5.91,0.953,1,0,29
49,8,0,0,2,1,-6.08,0.952,1,0,29
50,7,0,0,3,1,-4.95,0.951,1,0,29
51,12,0,0,2,1,-7.7,0.95,1,0,29
52,5,0,0,4,1,-4.15,0.949,1,0,29
53,8,0,0,2,1,-5.96,0.9481,1,0,29
54,5,0,0,4,1,-3.29,0.9471,1,0,29
55,8,0,0,3,1,-6.44,0.9461,1,0,29
56,9,0,0,3,1,-5.99,0.9451,1,0,29
57,5,0,0,2,1,-5.45,0.9441,1,0,29
58,13,0,0,3,1,-7.59,0.9432,1,0,29
59,17,0,0,3,1,-8.31,0.9422,1,0,29
60,5,0,0,4,1,-4.25,0.9412,1,0,29
61,6,0,0,4,1,-3.84,0.9402,1,0,29
62,16,0,0,3,1,-9.7,0.9392,1,0,29
63,9,0,0,2,1,-5.49,0.9383,1,0,30
64,6,0,0,2,1,-4.48,0.9373,1,0,31
65,6,0,0,2,1,-5.48,0.9363,1,0,31
66,11,0,0,2,1,-7.65,0.9353,1,0,31
67,38,0,0,8,3,-7.02,0.9343,1,0,34
68,8,0,0,1,1,-6.14,0.9334,1,0,34
69,10,0,0,3,1,-6.08,0.9324,1,0,34
70,7,0,0,3,1,-5.91,0.9314,1,0,34
71,7,0,0,3,1,-5.43,0.9304,1,0,34
72,8,0,0,3,1,-6.44,0.9294,1,0,34
73,5,0,0,2,1,-5.45,0.9285,1,0,35
74,14,0,0,1,1,-6.34,0.9275,1,0,40
75,5,0,0,2,1,-4.49,0.9265,1,0,40
76,5,0,0,1,1,-5.57,0.9255,1,0,40
77,10,0,0,2,1,-7.14,0.9245,1,0,40
78,6,0,0,3,1,-4.4,0.9236,1,0,40
79,12,0,0,4,1,-6.5,0.9226,1,0,44
80,8,0,0,5,1,-4.26,0.9216,1,0,45
81,8,0,0,2,1,-7.54,0.9206,1,0,45
82,7,0,0,3,1,-4.43,0.9196,1,0,45
83,5,0,0,3,1,-4.37,0.9187,1,0,45
84,14,0,0,5,2,-5.96,0.9177,1,0,45
85,6,0,0,3,1,-5.38,0.9167,1,0,45
86,6,0,0,3,1,-5.28,0.9157,1,0,45
87,9,0,0,3,1,-6.97,0.9147,1,0,45
88,5,0,0,3,1,-4.75,0.9138,1,0,45
89,8,0,0,3,1,-5.0,0.9128,1,0,45
90,5,0,0,2,1,-4.99,0.9118,1,0,45
91,10,0,0,4,1,-4.28,0.9108,1,0,45
