episode,steps,score,coins,crates,bombs,reward,epsilon,killed_self,survived,weight_norm
1,7,0,0,3,1,-4.31,0.9995,1,0,0.0111
2,8,0,0,3,1,-4.17,0.999,1,0,0.0191
3,5,0,0,2,1,-4.59,0.9986,1,0,0.0299
4,8,0,0,3,1,-4.32,0.9981,1,0,0.0389
5,6,0,0,4,1,-3.85,0.9976,1,0,0.047
6,6,0,0,4,1,-3.85,0.9971,1,0,0.0551
7,10,0,0,3,1,-4.243,0.9967,1,0,0.0632
8,9,0,0,1,1,-4.93,0.9962,1,0,0.0722
9,6,0,0,3,1,-4.15,0.9957,1,0,0.0805
10,15,0,0,3,1,-4.69,0.9952,1,0,0.0884
11,8,0,0,3,1,-4.224,0.9948,1,0,0.0895
12,5,0,0,3,1,-4.19,0.9943,1,0,0.098
13,7,0,0,3,1,-4.21,0.9938,1,0,0.1064
14,7,0,0,4,1,-4.01,0.9933,1,0,0.1134
15,5,0,0,4,1,-3.89,0.9929,1,0,0.1206
16,5,0,0,4,1,-3.69,0.9924,1,0,0.1271
17,17,0,0,4,1,-4.31,0.9919,1,0,0.1321
18,11,0,0,3,1,-4.303,0.9915,1,0,0.1328
19,14,0,0,3,1,-4.284,0.991,1,0,0.1337
20,10,0,0,2,1,-4.64,0.9905,1,0,0.1416
21,18,0,0,7,2,-2.867,0.99,1,0,0.1447
22,6,0,0,4,1,-3.85,0.9896,1,0,0.1507
23,18,0,0,4,2,-3.866,0.9891,1,0,0.1523
24,5,0,0,4,1,-3.79,0.9886,1,0,0.1582
25,5,0,0,3,1,-3.944,0.9881,1,0,0.1613
26,7,0,0,3,1,-4.36,0.9877,1,0,0.1677
27,28,0,0,9,3,-2.9,0.9872,1,0,0.1663
28,35,3,3,5,4,-1.275,0.9867,1,0,0.1697
29,7,0,0,1,1,-4.86,0.9862,1,0,0.1714
30,13,0,0,2,1,-4.524,0.9858,1,0,0.1747
31,5,0,0,3,1,-3.99,0.9853,1,0,0.1809
32,5,0,0,2,1,-4.39,0.9848,1,0,0.1834
33,16,0,0,8,2,-2.547,0.9843,1,0,0.1832
34,8,0,0,3,1,-4.17,0.9839,1,0,0.1888
35,8,0,0,2,1,-4.424,0.9834,1,0,0.1929
36,10,0,0,3,1,-4.39,0.9829,1,0,0.1981
37,12,0,0,1,1,-4.967,0.9824,1,0,0.201
38,7,0,0,2,1,-4.563,0.9819,1,0,0.2075
39,10,0,0,3,1,-4.54,0.9815,1,0,0.212
40,17,0,0,4,2,-3.953,0.981,1,0,0.2126
41,20,0,0,2,1,-4.74,0.9805,1,0,0.2146
42,7,0,0,2,1,-4.464,0.98,1,0,0.2194
43,6,0,0,3,1,-4.15,0.9796,1,0,0.2244
44,9,0,0,2,1,-4.487,0.9791,1,0,0.2288
45,28,0,0,8,3,-3.211,0.9786,1,0,0.2279
46,5,0,0,4,1,-3.69,0.9781,1,0,0.2323
47,7,0,0,3,1,-4.11,0.9777,1,0,0.2369
48,6,0,0,2,1,-4.55,0.9772,1,0,0.2425
49,5,0,0,4,1,-3.99,0.9767,1,0,0.247
50,8,0,0,2,1,-4.62,0.9762,1,0,0.2492
51,6,0,0,4,1,-3.85,0.9758,1,0,0.2531
52,13,0,0,8,2,-2.564,0.9753,1,0,0.2545
53,23,1,1,3,2,-3.71,0.9748,1,0,0.2561
54,27,2,2,5,2,-1.954,0.9744,1,0,0.2544
55,7,0,0,2,1,-4.463,0.9739,1,0,0.2576
56,8,0,0,5,1,-3.42,0.9734,1,0,0.2606
57,14,0,0,4,2,-3.974,0.9729,1,0,0.2638
58,5,0,0,3,1,-4.29,0.9725,1,0,0.2687
59,5,0,0,3,1,-4.09,0.972,1,0,0.273
60,17,0,0,9,2,-2.504,0.9715,1,0,0.2727
61,6,0,0,4,1,-3.85,0.971,1,0,0.2763
62,5,0,0,3,1,-4.29,0.9706,1,0,0.2809
63,7,0,0,3,1,-4.21,0.9701,1,0,0.2853
64,13,0,0,5,1,-3.57,0.9696,1,0,0.2853
65,25,1,1,4,3,-3.477,0.9691,1,0,0.2859
66,13,0,0,3,1,-4.324,0.9687,1,0,0.2886
67,24,0,0,9,3,-2.317,0.9682,1,0,0.2862
68,14,0,0,3,1,-4.183,0.9677,1,0,0.2897
69,9,0,0,3,1,-4.287,0.9672,1,0,0.2918
70,6,0,0,2,1,-4.4,0.9667,1,0,0.2963
71,14,0,0,9,2,-2.374,0.9663,1,0,0.2961
72,5,0,0,3,1,-4.19,0.9658,1,0,0.3006
73,5,0,0,2,1,-4.34,0.9653,1,0,0.3028
74,8,0,0,3,1,-4.227,0.9648,1,0,0.3054
75,5,0,0,4,1,-3.79,0.9644,1,0,0.3086
76,5,0,0,4,1,-3.59,0.9639,1,0,0.3114
77,6,0,0,2,1,-4.303,0.9634,1,0,0.3162
78,22,0,0,5,3,-3.893,0.9629,1,0,0.3168
79,5,0,0,3,1,-4.09,0.9625,1,0,0.3205
80,5,0,0,3,1,-4.19,0.962,1,0,0.3243
81,10,0,0,3,1,-4.39,0.9615,1,0,0.3276
82,5,0,0,3,1,-4.14,0.961,1,0,0.3301
83,10,0,0,2,1,-4.59,0.9606,1,0,0.3335
84,24,0,0,2,2,-5.127,0.9601,1,0,0.3298
85,5,0,0,3,1,-4.04,0.9596,1,0,0.3321
86,6,0,0,2,1,-4.55,0.9591,1,0,0.3368
87,5,0,0,4,1,-3.89,0.9587,1,0,0.3399
88,9,0,0,2,1,-4.383,0.9582,1,0,0.343
89,7,0,0,1,1,-4.96,0.9577,1,0,0.3477
90,6,0,0,2,1,-4.65,0.9573,1,0,0.3518
91,9,0,0,2,1,-4.687,0.9568,1,0,0.3546
92,11,0,0,2,1,-4.65,0.9563,1,0,0.3579
93,9,0,0,2,1,-4.58,0.9558,1,0,0.3617
94,6,0,0,1,1,-4.8,0.9554,1,0,0.3649
95,8,0,0,2,1,-4.52,0.9549,1,0,0.3672
96,9,0,0,2,1,-4.383,0.9544,1,0,0.3698
97,7,0,0,5,1,-3.51,0.9539,1,0,0.3719
98,6,0,0,3,1,-4.15,0.9535,1,0,0.3754
99,9,0,0,2,1,-4.584,0.953,1,0,0.3779
100,8,0,0,3,1,-4.37,0.9525,1,0,0.3809
101,6,0,0,1,1,-4.804,0.952,1,0,0.385
102,7,0,0,3,1,-3.96,0.9516,1,0,0.3879
103,5,0,0,4,1,-3.69,0.9511,1,0,0.3905
104,5,0,0,3,1,-4.29,0.9506,1,0,0.3938
105,14,0,0,7,2,-3.127,0.9501,1,0,0.3939
106,21,1,1,5,3,-2.641,0.9496,1,0,0.3939
107,7,0,0,3,1,-4.16,0.9492,1,0,0.3969
108,7,0,0,2,1,-4.61,0.9487,1,0,0.4006
109,7,0,0,2,1,-4.56,0.9482,1,0,0.4029
110,5,0,0,2,1,-4.44,0.9477,1,0,0.4051
111,14,0,0,5,2,-3.877,0.9473,1,0,0.4067
112,10,0,0,4,1,-4.09,0.9468,1,0,0.4078
113,5,0,0,1,1,-4.74,0.9463,1,0,0.4104
114,12,0,0,2,1,-4.664,0.9458,1,0,0.4125
115,9,0,0,2,1,-4.58,0.9454,1,0,0.4147
116,10,0,0,3,1,-4.044,0.9449,1,0,0.4169
117,13,0,0,4,2,-3.76,0.9444,1,0,0.4182
118,5,0,0,2,1,-4.49,0.9439,1,0,0.4212
119,13,0,0,3,1,-4.37,0.9435,1,0,0.4217
120,7,0,0,4,1,-3.81,0.943,1,0,0.4232
121,24,0,0,3,2,-4.82,0.9425,1,0,0.4221
122,7,0,0,3,1,-4.16,0.9421,1,0,0.4249
123,6,0,0,4,1,-3.85,0.9416,1,0,0.427
124,13,0,0,4,2,-4.114,0.9411,1,0,0.4289
125,6,0,0,4,1,-3.75,0.9406,1,0,0.4308
