episode,steps,score,coins,crates,bombs,reward,epsilon,killed_self,survived,weight_norm
1,10,0,0,2,1,-4.45,0.9995,1,0,0.0127
2,15,0,0,6,1,-3.55,0.999,1,0,0.0163
3,6,0,0,3,1,-4.26,0.9986,1,0,0.0254
4,5,0,0,4,1,-3.8,0.9981,1,0,0.035
5,18,0,0,2,2,-4.83,0.9976,1,0,0.0437
6,6,0,0,2,1,-4.36,0.9971,1,0,0.0497
7,8,0,0,2,1,-4.63,0.9967,1,0,0.0576
8,5,0,0,1,1,-4.85,0.9962,1,0,0.0636
9,18,0,0,5,2,-3.58,0.9957,1,0,0.0675
10,6,0,0,3,1,-4.16,0.9952,1,0,0.0746
11,5,0,0,3,1,-4.0,0.9948,1,0,0.0808
12,8,0,0,3,1,-4.13,0.9943,1,0,0.0885
13,12,0,0,1,1,-5.07,0.9938,1,0,0.0881
14,12,0,0,3,1,-4.22,0.9933,1,0,0.093
15,5,0,0,2,1,-4.6,0.9929,1,0,0.1014
16,5,0,0,3,1,-3.9,0.9924,1,0,0.1074
17,14,0,0,3,2,-4.44,0.9919,1,0,0.1123
18,6,0,0,3,1,-4.11,0.9915,1,0,0.1194
19,12,0,0,3,1,-4.32,0.991,1,0,0.1265
20,9,0,0,3,1,-4.19,0.9905,1,0,0.1305
21,8,0,0,3,1,-4.18,0.99,1,0,0.1356
22,7,0,0,1,1,-4.77,0.9896,1,0,0.1437
23,5,0,0,3,1,-4.1,0.9891,1,0,0.15
24,11,0,0,3,1,-4.36,0.9886,1,0,0.1556
25,6,0,0,2,1,-4.51,0.9881,1,0,0.1623
26,18,0,0,2,1,-4.93,0.9877,1,0,0.1661
27,6,0,0,3,1,-4.16,0.9872,1,0,0.1726
28,10,0,0,1,1,-4.95,0.9867,1,0,0.1787
29,9,0,0,2,1,-4.49,0.9862,1,0,0.1852
30,6,0,0,3,1,-4.26,0.9858,1,0,0.1923
31,11,0,0,1,1,-4.91,0.9853,1,0,0.1975
32,6,0,0,3,1,-4.01,0.9848,1,0,0.2036
33,13,0,0,2,1,-4.63,0.9843,1,0,0.2075
34,5,0,0,4,1,-3.7,0.9839,1,0,0.2129
35,5,0,0,3,1,-4.1,0.9834,1,0,0.2192
36,5,0,0,3,1,-4.1,0.9829,1,0,0.2261
37,11,0,0,2,1,-4.61,0.9824,1,0,0.2312
38,6,0,0,4,1,-3.96,0.9819,1,0,0.2368
39,6,0,0,2,1,-4.51,0.9815,1,0,0.2442
40,7,0,0,2,1,-4.47,0.981,1,0,0.2491
41,5,0,0,4,1,-3.8,0.9805,1,0,0.2551
42,9,0,0,3,1,-4.29,0.98,1,0,0.2588
43,11,0,0,2,1,-4.61,0.9796,1,0,0.2638
44,10,0,0,3,1,-4.15,0.9791,1,0,0.2673
45,5,0,0,3,1,-4.2,0.9786,1,0,0.2733
46,17,0,0,3,1,-4.32,0.9781,1,0,0.2762
47,7,0,0,3,1,-4.27,0.9777,1,0,0.2801
48,9,0,0,3,1,-4.29,0.9772,1,0,0.2844
49,6,0,0,3,1,-4.11,0.9767,1,0,0.2889
50,7,0,0,3,1,-4.27,0.9762,1,0,0.2936
51,7,0,0,0,1,-5.17,0.9758,1,0,0.3008
52,6,0,0,2,1,-4.66,0.9753,1,0,0.3079
53,9,0,0,3,1,-4.29,0.9748,1,0,0.3094
54,6,0,0,2,1,-4.61,0.9744,1,0,0.3165
55,11,0,0,1,1,-4.91,0.9739,1,0,0.3213
56,7,0,0,3,1,-4.17,0.9734,1,0,0.3266
57,31,1,1,8,3,-2.11,0.9729,1,0,0.3228
58,6,0,0,2,1,-4.61,0.9725,1,0,0.3291
59,10,0,0,3,1,-4.25,0.972,1,0,0.331
60,7,0,0,0,1,-5.17,0.9715,1,0,0.336
61,16,0,0,5,1,-3.71,0.971,1,0,0.3363
62,9,0,0,2,1,-4.59,0.9706,1,0,0.3394
63,6,0,0,1,1,-4.71,0.9701,1,0,0.3447
64,22,1,1,7,2,-2.12,0.9696,1,0,0.3392
65,6,0,0,3,1,-4.11,0.9691,1,0,0.3449
66,8,0,0,3,1,-4.33,0.9687,1,0,0.3484
67,30,0,0,10,3,-2.45,0.9682,1,0,0.3438
68,7,0,0,2,1,-4.47,0.9677,1,0,0.3469
69,7,0,0,3,1,-4.17,0.9672,1,0,0.3519
