episode,steps,score,coins,crates,bombs,reward,epsilon,killed_self,survived,weight_norm
1,18,0,0,2,1,-4.775,0.9995,1,0,0.0129
2,9,0,0,5,1,-3.735,0.999,1,0,0.0207
3,7,0,0,2,1,-4.565,0.9986,1,0,0.0314
4,7,0,0,3,1,-4.215,0.9981,1,0,0.0338
5,5,0,0,4,1,-3.695,0.9976,1,0,0.0422
6,5,0,0,3,1,-4.295,0.9971,1,0,0.0526
7,5,0,0,4,1,-3.695,0.9967,1,0,0.0612
8,5,0,0,3,1,-4.295,0.9962,1,0,0.0714
9,16,0,0,4,2,-4.152,0.9957,1,0,0.081
10,15,0,0,4,2,-4.04,0.9952,1,0,0.0905
11,7,0,0,2,1,-4.665,0.9948,1,0,0.1003
12,5,0,0,4,1,-3.995,0.9943,1,0,0.1087
13,17,0,0,3,2,-4.562,0.9938,1,0,0.1164
14,7,0,0,2,1,-4.465,0.9933,1,0,0.1173
15,7,0,0,2,1,-4.565,0.9929,1,0,0.126
16,5,0,0,4,1,-3.795,0.9924,1,0,0.1332
17,6,0,0,1,1,-4.905,0.9919,1,0,0.1433
18,15,0,0,3,1,-4.2485,0.9915,1,0,0.1437
19,12,0,0,2,1,-4.665,0.991,1,0,0.1516
20,9,0,0,3,1,-4.0885,0.9905,1,0,0.151
21,11,0,0,1,1,-5.105,0.99,1,0,0.1519
22,5,0,0,4,1,-3.895,0.9896,1,0,0.1587
23,8,0,0,3,1,-4.275,0.9891,1,0,0.1653
24,9,0,0,3,1,-4.185,0.9886,1,0,0.1718
25,12,0,0,3,1,-4.467,0.9881,1,0,0.173
26,6,0,0,3,1,-4.205,0.9877,1,0,0.1752
27,8,0,0,3,1,-4.275,0.9872,1,0,0.1816
28,6,0,0,3,1,-4.305,0.9867,1,0,0.1839
29,13,0,0,1,1,-5.027,0.9862,1,0,0.1877
30,6,0,0,1,1,-4.7085,0.9858,1,0,0.1923
31,11,0,0,5,1,-3.805,0.9853,1,0,0.1961
32,8,0,0,1,1,-4.727,0.9848,1,0,0.2008
33,7,0,0,2,1,-4.465,0.9843,1,0,0.2048
34,5,0,0,3,1,-4.195,0.9839,1,0,0.2113
35,9,0,0,3,1,-4.287,0.9834,1,0,0.2155
36,12,0,0,3,1,-4.265,0.9829,1,0,0.2137
37,12,0,0,3,1,-4.315,0.9824,1,0,0.2182
38,7,0,0,3,1,-4.215,0.9819,1,0,0.2239
39,5,0,0,3,1,-3.995,0.9815,1,0,0.2293
40,10,0,0,4,1,-3.895,0.981,1,0,0.233
41,14,0,0,5,2,-3.634,0.9805,1,0,0.2334
42,5,0,0,3,1,-4.095,0.98,1,0,0.2389
43,7,0,0,4,1,-4.015,0.9796,1,0,0.2438
44,5,0,0,2,1,-4.545,0.9791,1,0,0.2469
45,5,0,0,3,1,-4.195,0.9786,1,0,0.2525
46,5,0,0,3,1,-4.195,0.9781,1,0,0.2579
47,7,0,0,2,1,-4.3665,0.9777,1,0,0.2636
48,12,0,0,2,1,-4.765,0.9772,1,0,0.2685
49,6,0,0,3,1,-4.255,0.9767,1,0,0.2735
50,9,0,0,3,1,-4.185,0.9762,1,0,0.2779
51,11,0,0,4,1,-4.055,0.9758,1,0,0.2814
52,5,0,0,3,1,-4.195,0.9753,1,0,0.2869
53,15,0,0,4,2,-4.14,0.9748,1,0,0.2903
54,5,0,0,2,1,-4.545,0.9744,1,0,0.2962
55,6,0,0,3,1,-3.907,0.9739,1,0,0.2992
56,12,0,0,3,1,-4.415,0.9734,1,0,0.3014
57,8,0,0,3,1,-4.127,0.9729,1,0,0.303
58,5,0,0,4,1,-3.695,0.9725,1,0,0.3072
59,5,0,0,3,1,-4.045,0.972,1,0,0.3123
60,11,0,0,6,1,-3.507,0.9715,1,0,0.3144
61,7,0,0,4,1,-3.815,0.971,1,0,0.3177
62,8,0,0,4,1,-3.975,0.9706,1,0,0.3206
63,5,0,0,2,1,-4.345,0.9701,1,0,0.323
64,11,0,0,3,1,-4.007,0.9696,1,0,0.325
65,7,0,0,4,1,-4.015,0.9691,1,0,0.3286
66,6,0,0,3,1,-4.305,0.9687,1,0,0.3307
67,7,0,0,3,1,-4.2665,0.9682,1,0,0.3355
68,5,0,0,3,1,-3.995,0.9677,1,0,0.3392
69,11,0,0,3,1,-4.4085,0.9672,1,0,0.3399
70,17,0,0,5,2,-3.6635,0.9667,1,0,0.3447
71,7,0,0,3,1,-4.315,0.9663,1,0,0.3485
72,28,2,2,8,4,-0.9675,0.9658,1,0,0.3467
73,10,0,0,1,1,-4.895,0.9653,1,0,0.3516
74,8,0,0,3,1,-4.127,0.9648,1,0,0.3535
75,6,0,0,3,1,-4.255,0.9644,1,0,0.3573
76,5,0,0,4,1,-3.895,0.9639,1,0,0.3606
77,6,0,0,2,1,-4.505,0.9634,1,0,0.3653
78,20,0,0,8,2,-3.142,0.9629,1,0,0.3641
79,6,0,0,2,1,-4.505,0.9625,1,0,0.3684
80,5,0,0,3,1,-4.095,0.962,1,0,0.371
81,9,0,0,5,1,-3.735,0.9615,1,0,0.3737
82,6,0,0,2,1,-4.505,0.961,1,0,0.3785
83,9,0,0,6,1,-3.135,0.9606,1,0,0.3778
84,7,0,0,4,1,-3.815,0.9601,1,0,0.3808
85,8,0,0,3,1,-4.225,0.9596,1,0,0.3824
86,8,0,0,3,1,-4.275,0.9591,1,0,0.3854
87,10,0,0,3,1,-4.245,0.9587,1,0,0.3863
88,11,0,0,4,1,-4.155,0.9582,1,0,0.3883
89,5,0,0,3,1,-4.145,0.9577,1,0,0.3926
90,5,0,0,2,1,-4.595,0.9573,1,0,0.3979
91,5,0,0,4,1,-3.795,0.9568,1,0,0.4005
92,8,0,0,2,1,-4.525,0.9563,1,0,0.4049
93,7,0,0,1,1,-4.7685,0.9558,1,0,0.4075
94,5,0,0,3,1,-4.095,0.9554,1,0,0.4107
95,13,0,0,3,2,-4.2235,0.9549,1,0,0.4112
96,5,0,0,3,1,-3.995,0.9544,1,0,0.4155
97,5,0,0,4,1,-3.795,0.9539,1,0,0.4194
98,9,0,0,3,1,-4.235,0.9535,1,0,0.4217
99,6,0,0,2,1,-4.405,0.953,1,0,0.4262
100,9,0,0,2,1,-4.535,0.9525,1,0,0.4288
101,7,0,0,4,1,-4.015,0.952,1,0,0.4309
102,8,0,0,2,1,-4.527,0.9516,1,0,0.4328
103,5,0,0,2,1,-4.345,0.9511,1,0,0.4351
104,11,0,0,3,1,-4.2065,0.9506,1,0,0.4364
105,20,0,0,4,1,-4.195,0.9501,1,0,0.435
106,12,0,0,6,1,-3.265,0.9496,1,0,0.4339
107,8,0,0,1,1,-4.925,0.9492,1,0,0.4386
108,10,0,0,1,1,-4.9485,0.9487,1,0,0.4406
109,7,0,0,6,1,-3.365,0.9482,1,0,0.4417
110,7,0,0,2,1,-4.467,0.9477,1,0,0.4451
111,34,0,0,10,4,-2.22,0.9473,1,0,0.4426
112,10,0,0,3,1,-4.147,0.9468,1,0,0.4456
113,9,0,0,2,1,-4.485,0.9463,1,0,0.4475
114,7,0,0,2,1,-4.3685,0.9458,1,0,0.4499
115,20,0,0,5,2,-3.79,0.9454,1,0,0.4493
116,5,0,0,2,1,-4.495,0.9449,1,0,0.4524
117,8,0,0,4,1,-3.875,0.9444,1,0,0.4539
118,6,0,0,2,1,-4.307,0.9439,1,0,0.4572
119,9,0,0,4,1,-3.935,0.9435,1,0,0.4585
120,21,0,0,4,2,-4.2535,0.943,1,0,0.4592
121,29,1,1,6,3,-2.6305,0.9425,1,0,0.4591
122,9,0,0,3,1,-4.135,0.9421,1,0,0.4611
123,7,0,0,3,1,-4.265,0.9416,1,0,0.4636
124,9,0,0,2,1,-4.485,0.9411,1,0,0.4676
125,11,0,0,5,1,-3.655,0.9406,1,0,0.4688
126,5,0,0,3,1,-4.195,0.9402,1,0,0.4717
127,5,0,0,3,1,-4.195,0.9397,1,0,0.4754
128,5,0,0,2,1,-4.495,0.9392,1,0,0.4788
129,5,0,0,3,1,-4.095,0.9387,1,0,0.4823
130,5,0,0,3,1,-4.195,0.9383,1,0,0.485
131,27,0,0,7,3,-3.309,0.9378,1,0,0.4823
132,22,0,0,7,2,-3.21,0.9373,1,0,0.4812
133,7,0,0,3,1,-4.1665,0.9368,1,0,0.4849
134,13,0,0,2,2,-4.622,0.9364,1,0,0.486
135,11,0,0,2,1,-4.455,0.9359,1,0,0.4875
136,9,0,0,2,1,-4.4865,0.9354,1,0,0.4907
137,17,0,0,3,1,-4.315,0.9349,1,0,0.4912
138,7,0,0,4,1,-3.815,0.9345,1,0,0.4928
139,7,0,0,3,1,-4.215,0.934,1,0,0.4959
140,5,0,0,2,1,-4.495,0.9335,1,0,0.4952
141,10,0,0,4,1,-3.995,0.933,1,0,0.4963
142,8,0,0,3,1,-4.125,0.9325,1,0,0.4982
143,30,0,0,3,1,-4.947,0.9321,1,0,0.4966
144,6,0,0,3,1,-4.205,0.9316,1,0,0.5
145,7,0,0,4,1,-3.815,0.9311,1,0,0.5016
146,5,0,0,3,1,-4.145,0.9306,1,0,0.505
147,8,0,0,4,1,-3.975,0.9302,1,0,0.504
148,8,0,0,3,1,-4.275,0.9297,1,0,0.5063
149,13,0,0,2,1,-4.527,0.9292,1,0,0.5078
150,10,0,0,1,1,-4.995,0.9287,1,0,0.5121
151,9,0,0,3,1,-4.087,0.9283,1,0,0.5135
152,8,0,0,2,1,-4.725,0.9278,1,0,0.5174
153,7,0,0,3,1,-4.365,0.9273,1,0,0.5202
154,7,0,0,2,1,-4.515,0.9268,1,0,0.523
155,9,0,0,1,1,-4.7865,0.9264,1,0,0.5266
156,10,0,0,4,1,-3.995,0.9259,1,0,0.528
157,6,0,0,0,1,-5.205,0.9254,1,0,0.531
158,5,0,0,3,1,-4.095,0.925,1,0,0.5332
159,8,0,0,4,1,-3.975,0.9245,1,0,0.5345
160,32,0,0,8,2,-3.2635,0.924,1,0,0.5327
161,11,0,0,4,1,-4.055,0.9235,1,0,0.5337
162,8,0,0,3,1,-4.375,0.9231,1,0,0.5373
163,18,0,0,8,2,-2.9735,0.9226,1,0,0.5384
164,9,0,0,3,1,-4.087,0.9221,1,0,0.5407
165,6,0,0,3,1,-4.305,0.9216,1,0,0.5438
166,6,0,0,3,1,-4.055,0.9212,1,0,0.5457
167,5,0,0,2,1,-4.395,0.9207,1,0,0.548
168,6,0,0,2,1,-4.605,0.9202,1,0,0.55
169,6,0,0,2,1,-4.507,0.9197,1,0,0.5531
170,5,0,0,3,1,-4.195,0.9193,1,0,0.5555
171,6,0,0,1,1,-4.805,0.9188,1,0,0.5586
172,7,0,0,3,1,-4.315,0.9183,1,0,0.5612
173,9,0,0,1,1,-4.887,0.9178,1,0,0.564
174,7,0,0,3,1,-4.315,0.9173,1,0,0.5663
175,8,0,0,2,1,-4.525,0.9169,1,0,0.5696
176,7,0,0,2,1,-4.515,0.9164,1,0,0.572
177,9,0,0,2,1,-4.587,0.9159,1,0,0.5736
178,13,0,0,3,2,-4.37,0.9154,1,0,0.5744
179,5,0,0,3,1,-4.195,0.915,1,0,0.577
180,5,0,0,4,1,-3.895,0.9145,1,0,0.58
181,9,0,0,1,1,-4.985,0.914,1,0,0.583
182,10,0,0,3,1,-4.195,0.9135,1,0,0.5842
183,7,0,0,3,1,-4.215,0.9131,1,0,0.5866
184,9,0,0,3,1,-4.1865,0.9126,1,0,0.5892
185,7,0,0,3,1,-4.165,0.9121,1,0,0.5922
186,6,0,0,3,1,-4.007,0.9116,1,0,0.5948
187,5,0,0,2,1,-4.395,0.9112,1,0,0.5972
188,8,0,0,1,1,-4.825,0.9107,1,0,0.5997
189,22,0,0,4,2,-4.31,0.9102,1,0,0.5984
190,5,0,0,4,1,-3.895,0.9098,1,0,0.6
191,6,0,0,1,1,-4.905,0.9093,1,0,0.6032
192,13,0,0,3,1,-4.375,0.9088,1,0,0.6039
193,11,0,0,1,1,-4.905,0.9083,1,0,0.6066
194,5,0,0,2,1,-4.445,0.9079,1,0,0.6098
195,8,0,0,2,1,-4.525,0.9074,1,0,0.6125
196,8,0,0,3,1,-4.225,0.9069,1,0,0.6138
197,8,0,0,2,1,-4.625,0.9064,1,0,0.6164
198,15,0,0,7,2,-3.0435,0.906,1,0,0.6173
199,7,0,0,2,1,-4.4685,0.9055,1,0,0.6201
200,15,0,0,2,1,-4.845,0.905,1,0,0.6219
201,5,0,0,3,1,-4.095,0.9045,1,0,0.6243
202,6,0,0,3,1,-4.305,0.9041,1,0,0.6263
203,6,0,0,3,1,-4.2085,0.9036,1,0,0.629
204,5,0,0,2,1,-4.495,0.9031,1,0,0.6313
205,14,0,0,2,1,-4.685,0.9026,1,0,0.6327
206,23,0,0,4,2,-4.27,0.9022,1,0,0.6323
207,8,0,0,4,1,-3.875,0.9017,1,0,0.634
208,7,0,0,2,1,-4.615,0.9012,1,0,0.6364
209,7,0,0,2,1,-4.565,0.9007,1,0,0.6395
210,17,0,0,2,2,-4.7115,0.9002,1,0,0.6417
